id,query,bucket,entity_type,candidate_id,candidate_label,candidate_description,candidate_score,candidate_source,candidate_url,wiki_match
QW1181,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",manifestation,entity,Q1281,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 4",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1281,
QW1181,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",manifestation,entity,Q1278,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 1",,0.987012987012987,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1278,
QW1181,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",manifestation,entity,Q1280,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 3: adolphe: ladino songs of love and suffering - weisgall: love's wounded - psalm of the distant dove - a garden eastward",,0.986842105263158,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1280,
QW1181,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",manifestation,entity,Q1277,volume 1 of the milken archive  of jewish music: jewish voices in the new world,,0.7884615384615384,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1277,
QW1181,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",manifestation,entity,Q801,milken archive digital vol. 10 album 9: intimate voices - solo & ensemble music of the jewish spirit (ofer ben-amots),,0.768,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q801,
QW1181,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",manifestation,entity,Q418,digital album 2: klein & kingsley,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q418,
QW1181,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",manifestation,entity,Q800,"milken archive 11, album 7: kaplan: the k'dusha symphony",,0.631578947368421,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q800,
QW1181,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",manifestation,entity,Q802,milken archive digital vol. 3 album 5: seder t'fillot -- traditional & contemporary synagogue services,,0.5930232558139535,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q802,
QW1181,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",manifestation,entity,Q803,milken archive digital vol. 3 album 6: seder t'fillot -- traditional & contemporary synagogue services,,0.5930232558139535,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q803,
QW1181,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",manifestation,entity,Q1160,the day of rest,,0.5714285714285715,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1160,
QW1181,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",manifestation,entity,__create__,"Volume 2 of the Milken Archive of Jewish Music: A Garden Eastward, Digital Album 4",,,,,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q799,milken archive,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q799,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q802,milken archive digital vol. 3 album 5: seder t'fillot -- traditional & contemporary synagogue services,,0.9263157894736842,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q802,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q803,milken archive digital vol. 3 album 6: seder t'fillot -- traditional & contemporary synagogue services,,0.9263157894736842,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q803,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q1280,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 3: adolphe: ladino songs of love and suffering - weisgall: love's wounded - psalm of the distant dove - a garden eastward",,0.8409090909090909,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1280,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q1278,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 1",,0.813953488372093,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1278,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q1279,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 2",,0.813953488372093,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1279,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q1281,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 4",,0.813953488372093,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1281,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q801,milken archive digital vol. 10 album 9: intimate voices - solo & ensemble music of the jewish spirit (ofer ben-amots),,0.708860759493671,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q801,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q1040,seder songs,,0.625,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1040,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q418,digital album 2: klein & kingsley,,0.6046511627906976,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q418,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q1277,volume 1 of the milken archive  of jewish music: jewish voices in the new world,,0.5833333333333334,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1277,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q800,"milken archive 11, album 7: kaplan: the k'dusha symphony",,0.5825242718446603,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q800,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q417,digital album 1: brubeck: the commandments - the gates of justice - gottlieb: psalmistry,,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q417,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,Q420,"digital album 4: swing his praises -- jazz, blues, & rock in the service of god",,0.47540983606557374,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q420,
QW1221,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",manifestation,entity,__create__,"Milken Archive Digital Volume 3, Album 3: Seder T'Fillot",,,,,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q1216,traditional,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1216,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q1217,traditional?,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1217,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q799,milken archive,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q799,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q802,milken archive digital vol. 3 album 5: seder t'fillot -- traditional & contemporary synagogue services,,0.9617486338797815,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q802,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q803,milken archive digital vol. 3 album 6: seder t'fillot -- traditional & contemporary synagogue services,,0.9617486338797815,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q803,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q1278,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 1",,0.6491228070175439,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1278,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q1279,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 2",,0.6363636363636364,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1279,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q1281,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 4",,0.6292134831460674,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1281,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q1040,seder songs,,0.625,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1040,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q418,digital album 2: klein & kingsley,,0.6046511627906976,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q418,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q381,contemporary chamber players,,0.6,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q381,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q1280,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 3: adolphe: ladino songs of love and suffering - weisgall: love's wounded - psalm of the distant dove - a garden eastward",,0.5774647887323944,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1280,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q801,milken archive digital vol. 10 album 9: intimate voices - solo & ensemble music of the jewish spirit (ofer ben-amots),,0.5714285714285715,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q801,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,Q800,"milken archive 11, album 7: kaplan: the k'dusha symphony",,0.5555555555555556,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q800,
QW1343,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",manifestation,entity,__create__,"Milken Archive Digital Volume 3, Album 1: SEDER T'FILLOT - Traditional and Contemporary Synagogue Services",,,,,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q8,Album,"Grouping of album releases by an artist or group of artists usually released at the same time with the same title and tracks but in different formats for consumption (digital, CD, LP)",1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q8,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q102,Album,"a collection of recordings or recorded tracks issued as a single item on CD, record, or another medium.",1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q102,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q799,milken archive,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q799,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q801,milken archive digital vol. 10 album 9: intimate voices - solo & ensemble music of the jewish spirit (ofer ben-amots),,0.82,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q801,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q802,milken archive digital vol. 3 album 5: seder t'fillot -- traditional & contemporary synagogue services,,0.82,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q802,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q803,milken archive digital vol. 3 album 6: seder t'fillot -- traditional & contemporary synagogue services,,0.82,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q803,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q1040,seder songs,,0.625,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1040,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q800,"milken archive 11, album 7: kaplan: the k'dusha symphony",,0.5555555555555556,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q800,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q649,jewish people’s philharmonic chorus in new york,,0.41904761904761906,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q649,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q651,"jewish theological seminary, hebrew union college",,0.4112149532710281,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q651,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q647,jewish ministers cantors association,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q647,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q650,jewish theological seminary,,0.3953488372093023,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q650,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q648,jewish peoples philharmonic chorus,,0.3870967741935484,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q648,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,Q924,ofer ben-amots,,0.27777777777777773,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW1379,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",manifestation,entity,__create__,"Milken Archive of Jewish Music, Vol. 3, Album 2: Seder T'fillot",,,,,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q1216,traditional,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1216,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q1217,traditional?,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1217,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q799,milken archive,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q799,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q802,milken archive digital vol. 3 album 5: seder t'fillot -- traditional & contemporary synagogue services,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q802,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q803,milken archive digital vol. 3 album 6: seder t'fillot -- traditional & contemporary synagogue services,,0.9894736842105263,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q803,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q1040,seder songs,,0.625,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1040,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q418,digital album 2: klein & kingsley,,0.6046511627906976,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q418,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q381,contemporary chamber players,,0.6,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q381,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q801,milken archive digital vol. 10 album 9: intimate voices - solo & ensemble music of the jewish spirit (ofer ben-amots),,0.5784313725490197,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q801,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q800,"milken archive 11, album 7: kaplan: the k'dusha symphony",,0.5555555555555556,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q800,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q420,"digital album 4: swing his praises -- jazz, blues, & rock in the service of god",,0.49397590361445787,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q420,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q417,digital album 1: brubeck: the commandments - the gates of justice - gottlieb: psalmistry,,0.48837209302325585,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q417,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q419,digital album 3: weill: kiddush - davidson: ...and david danced before the lord - the hush of midnight,,0.46236559139784944,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q419,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,__create__,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,,0.0,create,,
QW1451,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,__create__,Milken Archive Digital Vol. 3 Album 5: Seder t'fillot -- Traditional & Contemporary Synagogue Services,,,,,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q1216,traditional,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1216,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q1217,traditional?,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1217,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q799,milken archive,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q799,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q803,milken archive digital vol. 3 album 6: seder t'fillot -- traditional & contemporary synagogue services,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q803,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q802,milken archive digital vol. 3 album 5: seder t'fillot -- traditional & contemporary synagogue services,,0.9894736842105263,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q802,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q1040,seder songs,,0.625,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1040,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q418,digital album 2: klein & kingsley,,0.6046511627906976,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q418,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q381,contemporary chamber players,,0.6,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q381,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q801,milken archive digital vol. 10 album 9: intimate voices - solo & ensemble music of the jewish spirit (ofer ben-amots),,0.5784313725490197,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q801,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q800,"milken archive 11, album 7: kaplan: the k'dusha symphony",,0.5555555555555556,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q800,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q420,"digital album 4: swing his praises -- jazz, blues, & rock in the service of god",,0.49397590361445787,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q420,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q417,digital album 1: brubeck: the commandments - the gates of justice - gottlieb: psalmistry,,0.48837209302325585,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q417,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,Q419,digital album 3: weill: kiddush - davidson: ...and david danced before the lord - the hush of midnight,,0.46236559139784944,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q419,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,__create__,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,,0.0,create,,
QW1515,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,manifestation,entity,__create__,Milken Archive Digital Vol. 3 Album 6: Seder t'fillot -- Traditional & Contemporary Synagogue Services,,,,,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q799,milken archive,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q799,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q802,milken archive digital vol. 3 album 5: seder t'fillot -- traditional & contemporary synagogue services,,0.9072164948453608,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q802,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q803,milken archive digital vol. 3 album 6: seder t'fillot -- traditional & contemporary synagogue services,,0.9072164948453608,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q803,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q1280,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 3: adolphe: ladino songs of love and suffering - weisgall: love's wounded - psalm of the distant dove - a garden eastward",,0.8222222222222223,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1280,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q1281,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 4",,0.8222222222222223,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1281,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q1278,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 1",,0.7954545454545454,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1278,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q1279,"volume 2 of the milken archive of jewish music: a garden eastward, digital album 2",,0.7954545454545454,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1279,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q801,milken archive digital vol. 10 album 9: intimate voices - solo & ensemble music of the jewish spirit (ofer ben-amots),,0.691358024691358,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q801,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q1040,seder songs,,0.625,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1040,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q418,digital album 2: klein & kingsley,,0.6046511627906976,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q418,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q800,"milken archive 11, album 7: kaplan: the k'dusha symphony",,0.5904761904761905,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q800,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q1277,volume 1 of the milken archive  of jewish music: jewish voices in the new world,,0.5675675675675675,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1277,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q420,"digital album 4: swing his praises -- jazz, blues, & rock in the service of god",,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q420,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,Q417,digital album 1: brubeck: the commandments - the gates of justice - gottlieb: psalmistry,,0.49230769230769234,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q417,
QW1589,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",manifestation,entity,__create__,"Milken Archive Digital Volume 3, Album 4: Seder T'Fillot",,,,,
QW1663,"Milken Archive Vol. 4, Album 2: Cycle of Life in Synagogue and Home",manifestation,entity,Q799,milken archive,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q799,
QW1663,"Milken Archive Vol. 4, Album 2: Cycle of Life in Synagogue and Home",manifestation,entity,Q802,milken archive digital vol. 3 album 5: seder t'fillot -- traditional & contemporary synagogue services,,0.7,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q802,
QW1663,"Milken Archive Vol. 4, Album 2: Cycle of Life in Synagogue and Home",manifestation,entity,Q803,milken archive digital vol. 3 album 6: seder t'fillot -- traditional & contemporary synagogue services,,0.7,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q803,
QW1663,"Milken Archive Vol. 4, Album 2: Cycle of Life in Synagogue and Home",manifestation,entity,Q801,milken archive digital vol. 10 album 9: intimate voices - solo & ensemble music of the jewish spirit (ofer ben-amots),,0.6021505376344086,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q801,
QW1663,"Milken Archive Vol. 4, Album 2: Cycle of Life in Synagogue and Home",manifestation,entity,Q800,"milken archive 11, album 7: kaplan: the k'dusha symphony",,0.5641025641025641,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q800,
QW1663,"Milken Archive Vol. 4, Album 2: Cycle of Life in Synagogue and Home",manifestation,entity,Q265,and how my brother is cain,,0.39560439560439564,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q265,
QW1663,"Milken Archive Vol. 4, Album 2: Cycle of Life in Synagogue and Home",manifestation,entity,Q266,and thou shalt love (debbie friedman),,0.38,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q266,
QW1663,"Milken Archive Vol. 4, Album 2: Cycle of Life in Synagogue and Home",manifestation,entity,Q617,interracial followship chorus of new york,,0.3584905660377359,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q617,
QW1663,"Milken Archive Vol. 4, Album 2: Cycle of Life in Synagogue and Home",manifestation,entity,Q615,in a kleyn shtibele,,0.3095238095238095,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q615,
QW1663,"Milken Archive Vol. 4, Album 2: Cycle of Life in Synagogue and Home",manifestation,entity,Q616,in memoriam,,0.3076923076923077,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q616,
QW1663,"Milken Archive Vol. 4, Album 2: Cycle of Life in Synagogue and Home",manifestation,entity,Q924,ofer ben-amots,,0.20512820512820512,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
