id,query,bucket,entity_type,candidate_id,candidate_label,candidate_description,candidate_score,candidate_source,candidate_url,match
QW1009,liturgy,Text Type,entity,__create__,liturgy,,0.0,create,,
QW1009,liturgy,Text Type,entity,__create__,liturgy,,,,,
QW1023,liturgical adaptation,Text Type,entity,Q718,liturgical settings,,0.75,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q718,
QW1023,liturgical adaptation,Text Type,entity,Q719,liturgical settings i,,0.7142857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q719,
QW1023,liturgical adaptation,Text Type,entity,Q720,liturgical settings ii,,0.6976744186046511,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q720,
QW1023,liturgical adaptation,Text Type,entity,__create__,liturgical adaptation,,0.0,create,,
QW1023,liturgical adaptation,Text Type,entity,__create__,liturgical adaptation,,,,,
QW1072,poetry,Text Type,entity,__create__,poetry,,0.0,create,,
QW1072,poetry,Text Type,entity,__create__,poetry,,,,,
QW1089,folk song,Text Type,entity,Q1117,song of songs,,0.6363636363636364,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1117,
QW1089,folk song,Text Type,entity,Q15,Folk music,"Works based on or derived from oral or primarily oral traditions, or betraying characteristics that evoke particular folk styles or traditions; music meta-genre encompassing traditional folk music and contemporary folk music",0.631578947368421,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q15,
QW1089,folk song,Text Type,entity,Q1116,song of anguish,,0.6153846153846154,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1116,
QW1089,folk song,Text Type,entity,Q1118,songs of the night,,0.4444444444444444,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1118,
QW1089,folk song,Text Type,entity,Q1382,Lyricist,Write or author of song lyrics,0.23529411764705885,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1382,
QW1089,folk song,Text Type,entity,__create__,folk song,,0.0,create,,
QW1089,folk song,Text Type,entity,__create__,folk song,,,,,
QW1094,folk song-historical,Text Type,entity,Q15,Folk music,"Works based on or derived from oral or primarily oral traditions, or betraying characteristics that evoke particular folk styles or traditions; music meta-genre encompassing traditional folk music and contemporary folk music",0.5714285714285715,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q15,
QW1094,folk song-historical,Text Type,entity,__create__,folk song-historical,,0.0,create,,
QW1094,folk song-historical,Text Type,entity,__create__,folk song-historical,,,,,
QW1591,poetry-liturgy,Text Type,entity,__create__,poetry-liturgy,,0.0,create,,
QW1591,poetry-liturgy,Text Type,entity,__create__,poetry-liturgy,,,,,
QW1671,folk song-poetry,Text Type,entity,Q15,Folk music,"Works based on or derived from oral or primarily oral traditions, or betraying characteristics that evoke particular folk styles or traditions; music meta-genre encompassing traditional folk music and contemporary folk music",0.5714285714285715,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q15,
QW1671,folk song-poetry,Text Type,entity,__create__,folk song-poetry,,0.0,create,,
QW1671,folk song-poetry,Text Type,entity,__create__,folk song-poetry,,,,,
QW2028,drama,Text Type,entity,Q17,Theatrical Music,"Staged works that have a strong visual, dance, or narration component and often recount a fictional or historical narrative.",0.19047619047619052,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q17,
QW2028,drama,Text Type,entity,__create__,drama,,0.0,create,,
QW2028,drama,Text Type,entity,__create__,drama,,,,,
QW2166,original,Text Type,entity,__create__,original,,0.0,create,,
QW2166,original,Text Type,entity,__create__,original,,,,,
QW2175,historical,Text Type,entity,__create__,historical,,0.0,create,,
QW2175,historical,Text Type,entity,__create__,historical,,,,,
QW2412,plea,Text Type,entity,__create__,plea,,0.0,create,,
QW2412,plea,Text Type,entity,__create__,plea,,,,,
QW2492,biblical,Text Type,entity,Q333,biblical songs,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q333,
QW2492,biblical,Text Type,entity,__create__,biblical,,0.0,create,,
QW2492,biblical,Text Type,entity,__create__,biblical,,,,,
QW2650,mixed sources,Text Type,entity,__create__,mixed sources,,0.0,create,,
QW2650,mixed sources,Text Type,entity,__create__,mixed sources,,,,,
QW1013,jewish women's congress,Commissioning Institution (Name),entity,Q653,jewish women's congress,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q653,
QW1013,jewish women's congress,Commissioning Institution (Name),entity,Q647,jewish ministers cantors association,,0.5517241379310345,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q647,
QW1013,jewish women's congress,Commissioning Institution (Name),entity,Q648,jewish peoples philharmonic chorus,,0.5357142857142857,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q648,
QW1013,jewish women's congress,Commissioning Institution (Name),entity,Q649,jewish people’s philharmonic chorus in new york,,0.4705882352941177,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q649,
QW1013,jewish women's congress,Commissioning Institution (Name),entity,Q651,"jewish theological seminary, hebrew union college",,0.45714285714285713,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q651,
QW1013,jewish women's congress,Commissioning Institution (Name),entity,Q650,jewish theological seminary,,0.4489795918367347,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q650,
QW1013,jewish women's congress,Commissioning Institution (Name),entity,__create__,jewish women's congress,,0.0,create,,
QW1013,jewish women's congress,Commissioning Institution (Name),entity,__create__,jewish women's congress,,,,,
QW1081,jewish theological seminary,Commissioning Institution (Name),entity,Q650,jewish theological seminary,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q650,
QW1081,jewish theological seminary,Commissioning Institution (Name),entity,Q651,"jewish theological seminary, hebrew union college",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q651,
QW1081,jewish theological seminary,Commissioning Institution (Name),entity,Q652,"jewish theological seminary, hebrew union college, neil w. levin (artistic director)",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q652,
QW1081,jewish theological seminary,Commissioning Institution (Name),entity,Q648,jewish peoples philharmonic chorus,,0.4918032786885246,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q648,
QW1081,jewish theological seminary,Commissioning Institution (Name),entity,Q647,jewish ministers cantors association,,0.4761904761904762,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q647,
QW1081,jewish theological seminary,Commissioning Institution (Name),entity,Q649,jewish people’s philharmonic chorus in new york,,0.4657534246575342,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q649,
QW1081,jewish theological seminary,Commissioning Institution (Name),entity,__create__,jewish theological seminary,,0.0,create,,
QW1081,jewish theological seminary,Commissioning Institution (Name),entity,__create__,jewish theological seminary,,,,,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,Q1236,union of american hebrew congregations,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1236,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,Q556,hebrew suite,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q556,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,Q232,american choral settings,,0.5483870967741935,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q232,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,Q231,american ballet theatre,,0.5245901639344263,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q231,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,Q1235,union hymnal selections,,0.4918032786885246,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1235,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,Q557,hebrew university in jerusalem,,0.4705882352941177,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q557,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,Q235,american classics - avshalomov/ silver/ meyerowitz: jewish tone poems,,0.4705882352941177,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q235,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,Q233,american classics - achron: violin concerto no. 1/ golem/ 2 tableaux from belshazzar,,0.4615384615384615,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q233,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,Q234,american classics - amram: songs of the soul/shir l'erev shabbat/ the final ingredient,,0.456140350877193,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q234,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,Q1237,union prayerbook (1932)/ccar,,0.4444444444444444,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1237,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,Q924,ofer ben-amots,,0.3137254901960784,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,__create__,union of american hebrew congregations,,0.0,create,,
QW1093,union of american hebrew congregations,Commissioning Institution (Name),entity,__create__,union of american hebrew congregations,,,,,
QW1107,consortium of synagogues,Commissioning Institution (Name),entity,Q380,consortium of synagogues,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q380,
QW1107,consortium of synagogues,Commissioning Institution (Name),entity,Q924,ofer ben-amots,,0.3783783783783784,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW1107,consortium of synagogues,Commissioning Institution (Name),entity,__create__,consortium of synagogues,,0.0,create,,
QW1107,consortium of synagogues,Commissioning Institution (Name),entity,__create__,consortium of synagogues,,,,,
QW1118,"lucy shelton, david jolley",Commissioning Institution (Name),entity,Q726,"lucy shelton, david jolley",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q726,
QW1118,"lucy shelton, david jolley",Commissioning Institution (Name),entity,Q389,david amram,,0.625,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q389,
QW1118,"lucy shelton, david jolley",Commissioning Institution (Name),entity,Q390,david diamond,,0.5555555555555556,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q390,
QW1118,"lucy shelton, david jolley",Commissioning Institution (Name),entity,Q393,david roitman,,0.5555555555555556,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q393,
QW1118,"lucy shelton, david jolley",Commissioning Institution (Name),entity,Q391,david kusevitsky,,0.4878048780487805,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q391,
QW1118,"lucy shelton, david jolley",Commissioning Institution (Name),entity,Q392,david meyerowitz,,0.4878048780487805,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q392,
QW1118,"lucy shelton, david jolley",Commissioning Institution (Name),entity,__create__,"lucy shelton, david jolley",,0.0,create,,
QW1118,"lucy shelton, david jolley",Commissioning Institution (Name),entity,__create__,"lucy shelton, david jolley",,,,,
QW1121,baltimore symphony orchestra,Commissioning Institution (Name),entity,Q315,baltimore symphony orchestra,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q315,
QW1121,baltimore symphony orchestra,Commissioning Institution (Name),entity,Q1135,symphony no. 1,,0.7272727272727272,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1135,
QW1121,baltimore symphony orchestra,Commissioning Institution (Name),entity,Q1136,symphony no. 3,,0.7272727272727272,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1136,
QW1121,baltimore symphony orchestra,Commissioning Institution (Name),entity,Q1138,symphony no. 5,,0.7272727272727272,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1138,
QW1121,baltimore symphony orchestra,Commissioning Institution (Name),entity,Q1134,symphony midrash esther,,0.5490196078431372,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1134,
QW1121,baltimore symphony orchestra,Commissioning Institution (Name),entity,Q1137,"symphony no. 4 ""memorial candles""",,0.5423728813559322,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1137,
QW1121,baltimore symphony orchestra,Commissioning Institution (Name),entity,__create__,baltimore symphony orchestra,,0.0,create,,
QW1121,baltimore symphony orchestra,Commissioning Institution (Name),entity,__create__,baltimore symphony orchestra,,,,,
QW1133,union prayerbook (1932)/ccar,Commissioning Institution (Name),entity,Q1237,union prayerbook (1932)/ccar,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1237,
QW1133,union prayerbook (1932)/ccar,Commissioning Institution (Name),entity,Q1236,union of american hebrew congregations,,0.4444444444444444,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1236,
QW1133,union prayerbook (1932)/ccar,Commissioning Institution (Name),entity,Q1235,union hymnal selections,,0.41666666666666663,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1235,
QW1133,union prayerbook (1932)/ccar,Commissioning Institution (Name),entity,__create__,union prayerbook (1932)/ccar,,0.0,create,,
QW1133,union prayerbook (1932)/ccar,Commissioning Institution (Name),entity,__create__,union prayerbook (1932)/ccar,,,,,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,Q332,beth sholom temple,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q332,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,Q1149,temple beth israel (portland),,0.7586206896551724,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1149,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,Q1087,sholom kalib,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1087,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,Q1088,sholom secunda,,0.6,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1088,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,Q1150,"temple emanu-el (dallas), dallas symphony orchestra, dallas chamber music society",,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1150,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,Q1151,temple emanu-el (new york)-saminsky,,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1151,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,Q1152,temple emanu-el (san francisco)-rinder,,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1152,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,Q1153,"temple israel, lawrence, new york",,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1153,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,Q330,"beth abraham youth chorale(dayton, ohio)",,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q330,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,Q331,"beth abraham youth chorale, dayton, ohio",,0.39285714285714285,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q331,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,__create__,beth sholom temple,,0.0,create,,
QW1144,beth sholom temple,Commissioning Institution (Name),entity,__create__,beth sholom temple,,,,,
QW1159,jascha heifetz-violinist,Commissioning Institution (Name),entity,Q640,jascha heifetz-violinist,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q640,
QW1159,jascha heifetz-violinist,Commissioning Institution (Name),entity,__create__,jascha heifetz-violinist,,0.0,create,,
QW1159,jascha heifetz-violinist,Commissioning Institution (Name),entity,__create__,jascha heifetz-violinist,,,,,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,Q1301,white plains (new york) jewish center,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1301,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,Q649,jewish people’s philharmonic chorus in new york,,0.6172839506172839,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q649,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,Q911,new york concert singers,,0.6101694915254238,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q911,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,Q647,jewish ministers cantors association,,0.5352112676056339,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q647,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,Q648,jewish peoples philharmonic chorus,,0.5217391304347826,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q648,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,Q912,new york philharmonic ensembles (bassoonists),,0.5128205128205129,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q912,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,Q651,"jewish theological seminary, hebrew union college",,0.5060240963855421,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q651,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,Q910,"new york city opera, ford foundation grant",,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q910,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,Q650,jewish theological seminary,,0.4516129032258065,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q650,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,Q913,"new york’s episcopal cathedral of saint john the divine,  the american friends of the anne frank center, and the international center for holocaust studies of the anti-defamation league of b’nai brith",,0.4444444444444444,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q913,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,__create__,white plains (new york) jewish center,,0.0,create,,
QW1228,white plains (new york) jewish center,Commissioning Institution (Name),entity,__create__,white plains (new york) jewish center,,,,,
QW1285,milken archive,Commissioning Institution (Name),entity,Q799,milken archive,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q799,
QW1285,milken archive,Commissioning Institution (Name),entity,Q800,"milken archive 11, album 7: kaplan: the k'dusha symphony",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q800,
QW1285,milken archive,Commissioning Institution (Name),entity,Q801,milken archive digital vol. 10 album 9: intimate voices - solo & ensemble music of the jewish spirit (ofer ben-amots),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q801,
QW1285,milken archive,Commissioning Institution (Name),entity,Q802,milken archive digital vol. 3 album 5: seder t'fillot -- traditional & contemporary synagogue services,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q802,
QW1285,milken archive,Commissioning Institution (Name),entity,Q803,milken archive digital vol. 3 album 6: seder t'fillot -- traditional & contemporary synagogue services,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q803,
QW1285,milken archive,Commissioning Institution (Name),entity,__create__,milken archive,,,,,
QW1418,cccr-union prayer book,Commissioning Institution (Name),entity,Q357,cccr-union prayer book,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q357,
QW1418,cccr-union prayer book,Commissioning Institution (Name),entity,Q972,prayers my grandfather wrote,,0.3673469387755102,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q972,
QW1418,cccr-union prayer book,Commissioning Institution (Name),entity,__create__,cccr-union prayer book,,0.0,create,,
QW1418,cccr-union prayer book,Commissioning Institution (Name),entity,__create__,cccr-union prayer book,,,,,
QW1470,"wilshire boulevard temple, los angeles",Commissioning Institution (Name),entity,Q1306,"wilshire boulevard temple, los angeles",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1306,
QW1470,"wilshire boulevard temple, los angeles",Commissioning Institution (Name),entity,Q722,los angeles master chorale,,0.6031746031746031,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q722,
QW1470,"wilshire boulevard temple, los angeles",Commissioning Institution (Name),entity,Q1151,temple emanu-el (new york)-saminsky,,0.5294117647058824,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1151,
QW1470,"wilshire boulevard temple, los angeles",Commissioning Institution (Name),entity,Q1153,"temple israel, lawrence, new york",,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1153,
QW1470,"wilshire boulevard temple, los angeles",Commissioning Institution (Name),entity,Q1152,temple emanu-el (san francisco)-rinder,,0.4788732394366197,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1152,
QW1470,"wilshire boulevard temple, los angeles",Commissioning Institution (Name),entity,Q1149,temple beth israel (portland),,0.46875,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1149,
QW1470,"wilshire boulevard temple, los angeles",Commissioning Institution (Name),entity,Q1150,"temple emanu-el (dallas), dallas symphony orchestra, dallas chamber music society",,0.4242424242424242,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1150,
QW1470,"wilshire boulevard temple, los angeles",Commissioning Institution (Name),entity,__create__,"wilshire boulevard temple, los angeles",,0.0,create,,
QW1470,"wilshire boulevard temple, los angeles",Commissioning Institution (Name),entity,__create__,"wilshire boulevard temple, los angeles",,,,,
QW1589,los angeles master chorale,Commissioning Institution (Name),entity,Q722,los angeles master chorale,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q722,
QW1589,los angeles master chorale,Commissioning Institution (Name),entity,__create__,los angeles master chorale,,0.0,create,,
QW1589,los angeles master chorale,Commissioning Institution (Name),entity,__create__,los angeles master chorale,,,,,
QW1752,"park avenue synagogue, new york city",Commissioning Institution (Name),entity,Q952,"park avenue synagogue, new york city",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q952,
QW1752,"park avenue synagogue, new york city",Commissioning Institution (Name),entity,Q951,park avenue synagogue in new york,,0.9523809523809524,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q951,
QW1752,"park avenue synagogue, new york city",Commissioning Institution (Name),entity,Q953,park avenue synagogue-putterman,,0.676923076923077,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q953,
QW1752,"park avenue synagogue, new york city",Commissioning Institution (Name),entity,Q911,new york concert singers,,0.576271186440678,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q911,
QW1752,"park avenue synagogue, new york city",Commissioning Institution (Name),entity,Q910,"new york city opera, ford foundation grant",,0.5526315789473685,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q910,
QW1752,"park avenue synagogue, new york city",Commissioning Institution (Name),entity,Q912,new york philharmonic ensembles (bassoonists),,0.4615384615384615,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q912,
QW1752,"park avenue synagogue, new york city",Commissioning Institution (Name),entity,Q913,"new york’s episcopal cathedral of saint john the divine,  the american friends of the anne frank center, and the international center for holocaust studies of the anti-defamation league of b’nai brith",,0.2944162436548223,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q913,
QW1752,"park avenue synagogue, new york city",Commissioning Institution (Name),entity,__create__,"park avenue synagogue, new york city",,0.0,create,,
QW1752,"park avenue synagogue, new york city",Commissioning Institution (Name),entity,__create__,"park avenue synagogue, new york city",,,,,
QW1769,cantors assembly of america,Commissioning Institution (Name),entity,Q354,cantors assembly of america,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q354,
QW1769,cantors assembly of america,Commissioning Institution (Name),entity,Q353,cantors assembly,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q353,
QW1769,cantors assembly of america,Commissioning Institution (Name),entity,Q231,american ballet theatre,,0.56,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q231,
QW1769,cantors assembly of america,Commissioning Institution (Name),entity,Q230,america-israel cultural foundation,,0.5333333333333333,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q230,
QW1769,cantors assembly of america,Commissioning Institution (Name),entity,Q232,american choral settings,,0.5098039215686274,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q232,
QW1769,cantors assembly of america,Commissioning Institution (Name),entity,Q234,american classics - amram: songs of the soul/shir l'erev shabbat/ the final ingredient,,0.4077669902912621,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q234,
QW1769,cantors assembly of america,Commissioning Institution (Name),entity,Q924,ofer ben-amots,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW1769,cantors assembly of america,Commissioning Institution (Name),entity,Q233,american classics - achron: violin concerto no. 1/ golem/ 2 tableaux from belshazzar,,0.3584905660377359,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q233,
QW1769,cantors assembly of america,Commissioning Institution (Name),entity,__create__,cantors assembly of america,,0.0,create,,
QW1769,cantors assembly of america,Commissioning Institution (Name),entity,__create__,cantors assembly of america,,,,,
QW1813,jewish ministers cantors association,Commissioning Institution (Name),entity,Q647,jewish ministers cantors association,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q647,
QW1813,jewish ministers cantors association,Commissioning Institution (Name),entity,Q353,cantors assembly,,0.6086956521739131,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q353,
QW1813,jewish ministers cantors association,Commissioning Institution (Name),entity,Q354,cantors assembly of america,,0.4761904761904762,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q354,
QW1813,jewish ministers cantors association,Commissioning Institution (Name),entity,Q650,jewish theological seminary,,0.4761904761904762,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q650,
QW1813,jewish ministers cantors association,Commissioning Institution (Name),entity,Q649,jewish people’s philharmonic chorus in new york,,0.4634146341463415,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q649,
QW1813,jewish ministers cantors association,Commissioning Institution (Name),entity,Q648,jewish peoples philharmonic chorus,,0.45714285714285713,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q648,
QW1813,jewish ministers cantors association,Commissioning Institution (Name),entity,Q651,"jewish theological seminary, hebrew union college",,0.40476190476190477,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q651,
QW1813,jewish ministers cantors association,Commissioning Institution (Name),entity,__create__,jewish ministers cantors association,,0.0,create,,
QW1813,jewish ministers cantors association,Commissioning Institution (Name),entity,__create__,jewish ministers cantors association,,,,,
QW1818,"beth abraham youth chorale, dayton, ohio",Commissioning Institution (Name),entity,Q331,"beth abraham youth chorale, dayton, ohio",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q331,
QW1818,"beth abraham youth chorale, dayton, ohio",Commissioning Institution (Name),entity,Q330,"beth abraham youth chorale(dayton, ohio)",,0.9866666666666667,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q330,
QW1818,"beth abraham youth chorale, dayton, ohio",Commissioning Institution (Name),entity,Q195,abraham binder,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q195,
QW1818,"beth abraham youth chorale, dayton, ohio",Commissioning Institution (Name),entity,Q198,abraham kaplan,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q198,
QW1818,"beth abraham youth chorale, dayton, ohio",Commissioning Institution (Name),entity,Q196,abraham ellstein,,0.6086956521739131,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q196,
QW1818,"beth abraham youth chorale, dayton, ohio",Commissioning Institution (Name),entity,Q199,abraham wolf binder,,0.5384615384615384,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q199,
QW1818,"beth abraham youth chorale, dayton, ohio",Commissioning Institution (Name),entity,Q197,"abraham ellstein, arranger neil levin",,0.45945945945945943,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q197,
QW1818,"beth abraham youth chorale, dayton, ohio",Commissioning Institution (Name),entity,Q332,beth sholom temple,,0.39285714285714285,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q332,
QW1818,"beth abraham youth chorale, dayton, ohio",Commissioning Institution (Name),entity,__create__,"beth abraham youth chorale, dayton, ohio",,0.0,create,,
QW1818,"beth abraham youth chorale, dayton, ohio",Commissioning Institution (Name),entity,__create__,"beth abraham youth chorale, dayton, ohio",,,,,
QW1835,national foundation for the arts,Commissioning Institution (Name),entity,Q908,national foundation for the arts,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q908,
QW1835,national foundation for the arts,Commissioning Institution (Name),entity,Q907,national federation of temple youth,,0.5671641791044776,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q907,
